filename,prediction,probability,logit
0101000020E610000000177B67A88D4840E2C144F3A8E54B40.jpg,?,0.6281347870826721,0.524223268032074
0101000020E61000000023EE05F4673E403E40693B75F74D40.jpg,?,0.6962060928344727,0.8292961716651917
0101000020E6100000008DACDE1CCB4240779705BF7FE14B40.jpg,?,0.6054304242134094,0.42814427614212036
0101000020E610000000AB07F20AC84240CD6956835EEA4B40.jpg,?,0.617238461971283,0.47784316539764404
0101000020E610000000DD7E963A5F3E40622ECAE897024E40.jpg,?,0.7004685401916504,0.849530041217804
0101000020E610000000F3007E1CC7424068C0147675EA4B40.jpg,?,0.6724103689193726,0.7191072106361389
0101000020E610000001007CC7DB423E40DFF482DDDDF64D40.jpg,?,0.7222645878791809,0.9557226896286011
0101000020E61000000184981638D04240CE2CEBF938E04B40.jpg,?,0.4934942126274109,-0.026024486869573593
0101000020E610000001E849FCFE3E3E40C2DA9C7345FC4D40.jpg,?,0.36719152331352234,-0.5442841649055481
0101000020E610000001EECDFD42CF4240C5D0B7F3E7DF4B40.jpg,?,0.29028812050819397,-0.8939850926399231
0101000020E610000001F0A8611AD24240BCCA639856D94B40.jpg,?,0.605937123298645,0.43026575446128845
0101000020E61000000212C967646A3E404688C0CB2BFF4D40.jpg,?,0.6755893230438232,0.733575165271759
0101000020E6100000022089BFAFCF424048665380F8DF4B40.jpg,?,0.43769925832748413,-0.25050464272499084
0101000020E6100000025B0CBBFBD14240D12547FAE7D84B40.jpg,?,0.26631999015808105,-1.0133744478225708
0101000020E6100000029F450DEBC042409434CBDAF0E84B40.jpg,?,0.43604299426078796,-0.2572372257709503
0101000020E610000002C22E5AE5D54240FB8280F6CFD84B40.jpg,?,0.3130776882171631,-0.7857697606086731
0101000020E610000002DBB45EBBCF42407AE5F6A2A8EA4B40.jpg,?,0.26532837748527527,-1.0184553861618042
0101000020E610000002EB87C4BCF64B40E0D08974275C4B40.jpg,?,0.3436426818370819,-0.6471028923988342
0101000020E6100000035A0158B9E0424061FFAA60AAD44B40.jpg,?,0.6882346272468567,0.7918787598609924
0101000020E6100000039A2EE2406B3E409DFB4D567CFD4D40.jpg,?,0.25012290477752686,-1.097956895828247
0101000020E610000003ACAE736ECE4240A5F18FE708E04B40.jpg,?,0.5617820620536804,0.24839743971824646
0101000020E610000003CD9B4EA8424640C438F420015B4840.jpg,?,0.2623752951622009,-1.0336592197418213
0101000020E610000003E27D6E8B8D484057520D4C45E64B40.jpg,?,0.7494497895240784,1.0956799983978271
0101000020E610000003EE2D70AFCE424006A6A58222E94B40.jpg,?,0.5594455003738403,0.23891210556030273
0101000020E6100000042E3CEDB8CE42402354E384CDEA4B40.jpg,?,0.733997106552124,1.014997959136963
0101000020E6100000043C8AEF9B8F4840ABB58152ACE54B40.jpg,?,0.5447731614112854,0.17957374453544617
0101000020E6100000047B232583B44240DBBFB2D2A4E64B40.jpg,?,0.7180250883102417,0.9346863627433777
0101000020E610000004801EFB3D603E408AA19F20A6FB4D40.jpg,?,0.35744568705558777,-0.586467981338501
0101000020E6100000048AACC3BECA42402AFC729634E74B40.jpg,?,0.5581079125404358,0.2334865927696228
0101000020E610000004ED48D40F4B3E40F5EC5421A7FB4D40.jpg,?,0.6020423769950867,0.4139823913574219
0101000020E6100000052409DEAAD1424063C4F473F9E94B40.jpg,?,0.3045082688331604,-0.8259207606315613
0101000020E6100000052480EC8CC142406FB7A83FD0DD4B40.jpg,?,0.6623203158378601,0.6736515164375305
0101000020E6100000052D878A2F683E40E94116A97DFA4D40.jpg,?,0.2899388372898102,-0.8956810235977173
0101000020E61000000536A5C487CB42402E78064A60DE4B40.jpg,?,0.5672939419746399,0.2708187997341156
0101000020E6100000055BBF7592C042402F2138914DDD4B40.jpg,?,0.38401952385902405,-0.4725218117237091
0101000020E61000000569C1E9AFCD4240A9E751AF63DF4B40.jpg,?,0.6664191484451294,0.6920337677001953
0101000020E610000005AF423CA5453E4039A38DF31CFC4D40.jpg,?,0.40225300192832947,-0.3960864543914795
0101000020E610000005E5A9530D423E40A572EA3583FC4D40.jpg,?,0.6094430088996887,0.4449715316295624
0101000020E610000005ED827F598E4840EA3C92E1A4E64B40.jpg,?,0.7157026529312134,0.9232442378997803
0101000020E61000000608CD4BD1623E40FD60E37146FC4D40.jpg,?,0.6370770931243896,0.5627001523971558
0101000020E6100000062494D0F3C04240E1F2D9B347DD4B40.jpg,?,0.6178977489471436,0.48063477873802185
0101000020E6100000063BC3A956C4424044BEFF1A86E34B40.jpg,?,0.563673198223114,0.2560831606388092
0101000020E6100000064AEED6D0D34240DC824290C5E14B40.jpg,?,0.6958785653114319,0.8277480602264404
0101000020E6100000066F4AA4ADC84240341678E743E04B40.jpg,?,0.3452931344509125,-0.6397939324378967
0101000020E610000006B30CE87AC14240381C21F906DE4B40.jpg,?,0.536264181137085,0.14531174302101135
0101000020E61000000703E1A0C3CD4240B983C4B55BDF4B40.jpg,?,0.6052833199501038,0.4275285303592682
0101000020E6100000070A7A77FDCF4240D798219FA1EA4B40.jpg,?,0.46965324878692627,-0.12153646349906921
0101000020E610000007433E64E1D04240FBAAB56004EA4B40.jpg,?,0.28262028098106384,-0.9315010905265808
0101000020E610000007444BC84E563E40AA7DBE56D7074E40.jpg,?,0.7009026408195496,0.8515998721122742
0101000020E61000000778514250583E4006B4ACAFF9F84D40.jpg,?,0.3993546664714813,-0.40815454721450806
0101000020E6100000078CEE5367533E4007E5B00D72004E40.jpg,?,0.6880189180374146,0.7908738255500793
0101000020E6100000079DD88F09D4424004EB77E2ABE14B40.jpg,?,0.508027970790863,0.03211480751633644
0101000020E610000007AA23A0B2D34240C9A01FB5A5D34B40.jpg,?,0.44808968901634216,-0.20839229226112366
0101000020E610000007B02621A1633E40EB11899392FC4D40.jpg,?,0.6315704584121704,0.5389600396156311
0101000020E610000007E25BA9FECB42407F0A082C87DD4B40.jpg,?,0.38852715492248535,-0.45350751280784607
0101000020E61000000855819276C242405322FBB3AEDA4B40.jpg,?,0.42820867896080017,-0.2891633212566376
0101000020E6100000088924E2BCCF42407D7370CA4BDA4B40.jpg,?,0.6325375437736511,0.5431185364723206
0101000020E61000000894A872B5DA42400B47BBCA8DD04B40.jpg,?,0.7111164331436157,0.9008122682571411
