filename,prediction,probability,logit
003.jpg,?,0.073009192943573,-2.541358232498169
004.jpg,?,0.37408989667892456,-0.5147106647491455
016.jpg,?,0.9494826793670654,2.9335997104644775
041.jpg,?,0.8965705633163452,2.1596872806549072
045.jpg,?,0.9025971293449402,2.2264204025268555
051.jpg,?,0.1623929888010025,-1.640529751777649
058.jpg,?,0.7291556596755981,0.9903430342674255
070.jpg,?,0.8837876319885254,2.028797149658203
086.jpg,?,0.94367516040802,2.8186469078063965
095.jpg,?,0.28849974274635315,-0.9026815295219421
096.jpg,?,0.8451521992683411,1.6970738172531128
108.jpg,?,0.5131527185440063,0.052623022347688675
123.jpg,?,0.11321023851633072,-2.058361291885376
126.jpg,?,0.9397866725921631,2.747758388519287
146.jpg,?,0.6954942345619202,0.8259328007698059
150.jpg,?,0.8686023354530334,1.8886574506759644
155.jpg,?,0.4468270540237427,-0.2134990394115448
184.jpg,?,0.9351891875267029,2.6692774295806885
188.jpg,?,0.5578768849372864,0.23254984617233276
191.jpg,?,0.62016761302948,0.4902597963809967
195.jpg,?,0.3152196407318115,-0.7758285403251648
